userId,executedAt,ISIN,direction,executionSize,executionPrice,currency,executionFee,type
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-23 13:47:43.000,IE0031442068,BUY,0.102086,48.9780,EUR,0.000000,SAVINGSPLAN
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-23 14:02:51.000,IE00B4L5Y983,BUY,0.054226,92.2060,EUR,0.000000,SAVINGSPLAN
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-23 14:33:38.000,US57636Q1040,BUY,0.011904,420.0000,EUR,0.000000,SAVINGSPLAN
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-23 14:36:35.000,US61174X1090,BUY,0.102092,48.9750,EUR,0.000000,SAVINGSPLAN
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-23 15:08:50.000,US92826C8394,BUY,0.019661,254.3000,EUR,0.000000,SAVINGSPLAN
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-03 08:13:54.000,FR0010527275,BUY,0.076370,65.4700,EUR,0.000000,SAVINGSPLAN
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-03 08:34:51.000,IE00B4ND3602,BUY,0.119743,41.7560,EUR,0.000000,SAVINGSPLAN
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-03 08:54:06.000,FR0000121014,BUY,0.006778,737.6000,EUR,0.000000,SAVINGSPLAN
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-03 09:22:24.000,DE0007030009,BUY,0.009331,535.8000,EUR,0.000000,SAVINGSPLAN
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-03 13:46:37.000,IE00BKM4GZ66,BUY,0.161082,31.0400,EUR,0.000000,SAVINGSPLAN
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-03 13:53:52.000,IE0031442068,BUY,0.102804,48.6360,EUR,0.000000,SAVINGSPLAN
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-03 14:56:30.000,IE00B4L5Y983,BUY,0.054537,91.6800,EUR,0.000000,SAVINGSPLAN
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-03 15:07:49.000,IE00B4L5Y983,BUY,0.054386,91.6200,EUR,0.000000,SAVEBACK
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-03 15:20:53.000,US61174X1090,BUY,0.105563,47.3650,EUR,0.000000,SAVINGSPLAN
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-03 15:29:28.000,US57636Q1040,BUY,0.012328,405.5500,EUR,0.000000,SAVINGSPLAN
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-03 15:46:26.000,US92826C8394,BUY,0.020112,248.6000,EUR,0.000000,SAVINGSPLAN
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-10 08:11:17.000,FR0010527275,BUY,0.078137,63.9900,EUR,0.000000,SAVINGSPLAN
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-10 08:33:26.000,IE00B4ND3602,BUY,0.120441,41.5140,EUR,0.000000,SAVINGSPLAN
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-10 08:51:54.000,FR0000121014,BUY,0.006683,748.1000,EUR,0.000000,SAVINGSPLAN
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-10 09:20:02.000,DE0007030009,BUY,0.009416,531.0000,EUR,0.000000,SAVINGSPLAN
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-10 13:40:54.000,IE00BKM4GZ66,BUY,0.160112,31.2280,EUR,0.000000,SAVINGSPLAN
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-10 13:47:44.000,IE0031442068,BUY,0.100924,49.5420,EUR,0.000000,SAVINGSPLAN
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-10 14:03:03.000,IE00B4L5Y983,BUY,0.053619,93.2500,EUR,0.000000,SAVINGSPLAN
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-10 14:33:42.000,US57636Q1040,BUY,0.012042,415.2000,EUR,0.000000,SAVINGSPLAN
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-10 14:36:36.000,US61174X1090,BUY,0.104405,47.8900,EUR,0.000000,SAVINGSPLAN
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-10 15:08:49.000,US92826C8394,BUY,0.019596,255.1500,EUR,0.000000,SAVINGSPLAN
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-17 08:12:50.000,FR0010527275,BUY,0.077591,64.4400,EUR,0.000000,SAVINGSPLAN
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-17 08:35:35.000,IE00B4ND3602,BUY,0.118691,42.1260,EUR,0.000000,SAVINGSPLAN
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-17 08:53:36.000,FR0000121014,BUY,0.007093,704.9000,EUR,0.000000,SAVINGSPLAN
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-17 09:21:40.000,DE0007030009,BUY,0.010311,484.9000,EUR,0.000000,SAVINGSPLAN
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-17 13:43:54.000,IE00BKM4GZ66,BUY,0.157848,31.6760,EUR,0.000000,SAVINGSPLAN
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-17 13:52:26.000,IE0031442068,BUY,0.099222,50.3920,EUR,0.000000,SAVINGSPLAN
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-17 14:14:59.000,IE00B4L5Y983,BUY,0.053226,93.9380,EUR,0.000000,SAVINGSPLAN
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-17 14:36:04.000,US57636Q1040,BUY,0.012038,415.3500,EUR,0.000000,SAVINGSPLAN
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-17 15:10:17.000,US92826C8394,BUY,0.019809,252.4000,EUR,0.000000,SAVINGSPLAN
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-24 08:11:17.000,FR0010527275,BUY,0.076911,65.0100,EUR,0.000000,SAVINGSPLAN
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-24 08:33:35.000,IE00B4ND3602,BUY,0.118119,42.3300,EUR,0.000000,SAVINGSPLAN
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-24 08:52:02.000,FR0000121014,BUY,0.006910,723.5000,EUR,0.000000,SAVINGSPLAN
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-24 09:19:57.000,DE0007030009,BUY,0.009968,501.6000,EUR,0.000000,SAVINGSPLAN
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-24 13:40:52.000,IE00BKM4GZ66,BUY,0.156484,31.9520,EUR,0.000000,SAVINGSPLAN
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-24 13:47:45.000,IE0031442068,BUY,0.098720,50.6480,EUR,0.000000,SAVINGSPLAN
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-24 14:03:38.000,IE00B4L5Y983,BUY,0.052729,94.8240,EUR,0.000000,SAVINGSPLAN
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-24 14:33:40.000,US57636Q1040,BUY,0.011625,430.1000,EUR,0.000000,SAVINGSPLAN
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-24 15:08:50.000,US92826C8394,BUY,0.019179,260.7000,EUR,0.000000,SAVINGSPLAN
287886bb-a666-4d5d-bb98-570c0e74210e,2024-04-10 12:44:01.000,NO0010196140,SELL,1227,1.5430,EUR,1.000000,REGULAR
287886bb-a666-4d5d-bb98-570c0e74210e,2024-04-10 12:47:00.000,US0231351067,SELL,29.348643,167.6590,EUR,1.000000,REGULAR
287886bb-a666-4d5d-bb98-570c0e74210e,2024-04-10 12:47:32.000,DE000ZAL1111,SELL,34,26.4853,EUR,1.000000,REGULAR
287886bb-a666-4d5d-bb98-570c0e74210e,2024-04-11 17:49:46.000,DE0007037129,BUY,68,31.6882,EUR,1.000000,REGULAR
287886bb-a666-4d5d-bb98-570c0e74210e,2024-04-13 20:41:31.000,XF000BTC0017,BUY,0.040821,61092.5385,EUR,1.000000,REGULAR
287886bb-a666-4d5d-bb98-570c0e74210e,2024-04-18 08:30:48.000,XF000BTC0017,SELL,0.042580,56324.0982,EUR,1.000000,REGULAR
287886bb-a666-4d5d-bb98-570c0e74210e,2024-04-22 08:38:41.000,US86800U1043,BUY,5,681.6621,EUR,1.000000,REGULAR
287886bb-a666-4d5d-bb98-570c0e74210e,2024-04-22 14:25:55.000,US0567521085,BUY,30,89.8032,EUR,1.000000,REGULAR
287886bb-a666-4d5d-bb98-570c0e74210e,2024-05-14 11:04:03.000,US00165C3025,SELL,102,7.7880,EUR,1.000000,REGULAR
287886bb-a666-4d5d-bb98-570c0e74210e,2024-05-15 13:43:37.000,US00165C3025,BUY,198,5.2055,EUR,1.000000,REGULAR
287886bb-a666-4d5d-bb98-570c0e74210e,2024-05-17 13:46:39.000,LU0908500753,BUY,2.441045,241.0070,EUR,1.000000,REGULAR
287886bb-a666-4d5d-bb98-570c0e74210e,2024-05-21 16:25:58.000,XF000SOL0012,SELL,8.110913,161.8910,EUR,1.000000,REGULAR
287886bb-a666-4d5d-bb98-570c0e74210e,2024-05-21 16:26:06.000,XF000ETH0019,SELL,0.561945,3440.2386,EUR,1.000000,REGULAR
287886bb-a666-4d5d-bb98-570c0e74210e,2024-05-21 16:30:01.000,XF000XRP0018,SELL,1780.136697,0.4899,EUR,1.000000,REGULAR
287886bb-a666-4d5d-bb98-570c0e74210e,2024-05-21 16:31:22.000,XF000ADA0018,SELL,1585.715396,0.4529,EUR,1.000000,REGULAR
287886bb-a666-4d5d-bb98-570c0e74210e,2024-05-21 16:33:33.000,XF000BTC0017,SELL,0.029317,62877.3465,EUR,1.000000,REGULAR
287886bb-a666-4d5d-bb98-570c0e74210e,2024-05-22 20:21:35.000,US86800U1043,SELL,5,809.0175,EUR,1.000000,REGULAR
287886bb-a666-4d5d-bb98-570c0e74210e,2024-05-22 20:31:03.000,BMG9456A1009,SELL,53,24.4544,EUR,1.000000,REGULAR
287886bb-a666-4d5d-bb98-570c0e74210e,2024-06-03 17:32:12.000,US86800U1043,BUY,5,692.5922,EUR,1.000000,REGULAR
287886bb-a666-4d5d-bb98-570c0e74210e,2024-06-07 15:58:40.000,US36467W1099,BUY,100,35.1140,EUR,1.000000,REGULAR
287886bb-a666-4d5d-bb98-570c0e74210e,2024-06-07 17:30:12.000,US00165C3025,SELL,255,4.4996,EUR,1.000000,REGULAR
287886bb-a666-4d5d-bb98-570c0e74210e,2024-06-07 17:31:45.000,US36467W1099,SELL,96,25.6209,EUR,1.000000,REGULAR
287886bb-a666-4d5d-bb98-570c0e74210e,2024-06-07 17:35:54.000,US00165C3025,SELL,251,4.5344,EUR,1.000000,REGULAR
287886bb-a666-4d5d-bb98-570c0e74210e,2024-06-11 18:26:22.000,US36467W1099,BUY,97,26.2007,EUR,1.000000,REGULAR
287886bb-a666-4d5d-bb98-570c0e74210e,2024-06-11 18:27:24.000,US00165C3025,BUY,606,5.0758,EUR,1.000000,REGULAR
287886bb-a666-4d5d-bb98-570c0e74210e,2024-06-24 13:43:44.000,US86800U1043,SELL,5,806.9730,EUR,1.000000,REGULAR
2aafa5e1-25b0-4f41-aab2-6d96190e2318,2024-04-15 08:57:39.000,DE0005557508,BUY,14,20.9758,EUR,1.000000,REGULAR
2aafa5e1-25b0-4f41-aab2-6d96190e2318,2024-04-15 09:01:01.000,DE0005140008,SELL,17,14.9560,EUR,1.000000,REGULAR
2aafa5e1-25b0-4f41-aab2-6d96190e2318,2024-04-15 09:04:54.000,DE000RENK730,BUY,9,30.8508,EUR,1.000000,REGULAR
2aafa5e1-25b0-4f41-aab2-6d96190e2318,2024-04-15 09:06:05.000,DE000BAY0017,SELL,12,26.4849,EUR,1.000000,REGULAR
2aafa5e1-25b0-4f41-aab2-6d96190e2318,2024-04-25 11:45:45.000,DE0005140008,SELL,20,16.0968,EUR,1.000000,REGULAR
2aafa5e1-25b0-4f41-aab2-6d96190e2318,2024-04-25 11:46:21.000,DE0005557508,BUY,15,21.8223,EUR,1.000000,REGULAR
2bf99268-c0cc-451b-82fa-ef1a8721b981,2024-05-02 08:38:32.000,IE00B4ND3602,BUY,1.192179,41.9400,EUR,0.000000,SAVINGSPLAN
2bf99268-c0cc-451b-82fa-ef1a8721b981,2024-05-02 08:50:32.000,IE00B53L3W79,BUY,0.280143,178.4800,EUR,0.000000,SAVINGSPLAN
2bf99268-c0cc-451b-82fa-ef1a8721b981,2024-05-02 13:59:57.000,IE00B5BMR087,BUY,0.100773,496.1600,EUR,0.000000,SAVINGSPLAN
2bf99268-c0cc-451b-82fa-ef1a8721b981,2024-05-02 14:51:39.000,LU1781541179,BUY,3.083032,16.2178,EUR,0.000000,SAVINGSPLAN
2bf99268-c0cc-451b-82fa-ef1a8721b981,2024-05-02 15:06:19.000,LU1781541179,BUY,0.188672,16.2380,EUR,0.000000,SAVEBACK
2bf99268-c0cc-451b-82fa-ef1a8721b981,2024-05-16 08:37:39.000,IE00B4ND3602,BUY,1.170466,42.7180,EUR,0.000000,SAVINGSPLAN
2bf99268-c0cc-451b-82fa-ef1a8721b981,2024-05-16 08:50:47.000,IE00B53L3W79,BUY,0.267895,186.6400,EUR,0.000000,SAVINGSPLAN
2bf99268-c0cc-451b-82fa-ef1a8721b981,2024-05-16 13:59:43.000,IE00B5BMR087,BUY,0.096989,515.5200,EUR,0.000000,SAVINGSPLAN
2bf99268-c0cc-451b-82fa-ef1a8721b981,2024-05-16 14:45:35.000,LU1781541179,BUY,2.971662,16.8256,EUR,0.000000,SAVINGSPLAN
2bf99268-c0cc-451b-82fa-ef1a8721b981,2024-06-03 08:37:48.000,IE00B4ND3602,BUY,1.196916,41.7740,EUR,0.000000,SAVINGSPLAN
2bf99268-c0cc-451b-82fa-ef1a8721b981,2024-06-03 08:50:27.000,IE00B53L3W79,BUY,0.269774,185.3400,EUR,0.000000,SAVINGSPLAN
2bf99268-c0cc-451b-82fa-ef1a8721b981,2024-06-03 13:55:27.000,IE00B5BMR087,BUY,0.097298,513.8800,EUR,0.000000,SAVINGSPLAN
2bf99268-c0cc-451b-82fa-ef1a8721b981,2024-06-03 15:13:20.000,LU1781541179,BUY,3.001020,16.6610,EUR,0.000000,SAVINGSPLAN
2bf99268-c0cc-451b-82fa-ef1a8721b981,2024-06-03 15:25:11.000,LU1781541179,BUY,0.902275,16.6795,EUR,0.000000,SAVEBACK
2bf99268-c0cc-451b-82fa-ef1a8721b981,2024-06-17 08:35:34.000,IE00B4ND3602,BUY,1.186915,42.1260,EUR,0.000000,SAVINGSPLAN
2bf99268-c0cc-451b-82fa-ef1a8721b981,2024-06-17 08:50:26.000,IE00B53L3W79,BUY,0.279610,178.8200,EUR,0.000000,SAVINGSPLAN
2bf99268-c0cc-451b-82fa-ef1a8721b981,2024-06-17 13:48:28.000,IE00B5BMR087,BUY,0.093601,534.1800,EUR,0.000000,SAVINGSPLAN
2bf99268-c0cc-451b-82fa-ef1a8721b981,2024-06-17 14:26:34.000,LU1781541179,BUY,2.921413,17.1150,EUR,0.000000,SAVINGSPLAN
2eb8f444-f957-4666-a768-b4e4bdb47779,2024-05-18 21:00:32.000,XF000ADA0018,SELL,19.720934,0.4458,EUR,1.000000,REGULAR
2eb8f444-f957-4666-a768-b4e4bdb47779,2024-05-18 21:01:28.000,XF000XRP0018,SELL,10.059091,0.4789,EUR,1.000000,REGULAR
2eb8f444-f957-4666-a768-b4e4bdb47779,2024-05-18 21:07:37.000,XF000BTC0017,SELL,0.000190,61206.1827,EUR,1.000000,REGULAR
2eb8f444-f957-4666-a768-b4e4bdb47779,2024-06-25 13:38:08.000,US0378331005,SELL,0.006084,196.7844,EUR,1.000000,REGULAR
2eb8f444-f957-4666-a768-b4e4bdb47779,2024-06-25 13:38:39.000,US88160R1014,SELL,0.040603,170.9672,EUR,1.000000,REGULAR
2eb8f444-f957-4666-a768-b4e4bdb47779,2024-06-25 13:39:05.000,NL0010273215,SELL,0.012847,940.8398,EUR,1.000000,REGULAR
2eb8f444-f957-4666-a768-b4e4bdb47779,2024-06-25 15:33:29.000,US2935941078,BUY,6.208889,15.7201,EUR,1.000000,REGULAR
2fd5613c-79f2-46c9-9c15-14563520be7f,2024-04-05 06:36:19.000,LU1781541179,BUY,30.218420,16.2862,EUR,1.000000,REGULAR
2fd5613c-79f2-46c9-9c15-14563520be7f,2024-04-05 06:39:11.000,IE00BKM4GZ66,BUY,16.046181,30.4415,EUR,1.000000,REGULAR
2fd5613c-79f2-46c9-9c15-14563520be7f,2024-04-05 15:14:20.000,US0231351067,BUY,0.061074,169.2782,EUR,0.000000,BONUS
2fd5613c-79f2-46c9-9c15-14563520be7f,2024-04-19 11:19:28.000,DE0002635307,BUY,10.150931,49.2860,EUR,1.000000,REGULAR
2fd5613c-79f2-46c9-9c15-14563520be7f,2024-05-16 08:03:31.000,DE0002635307,BUY,0.475465,52.5800,EUR,0.000000,SAVINGSPLAN
2fd5613c-79f2-46c9-9c15-14563520be7f,2024-05-16 13:48:37.000,IE00BKM4GZ66,BUY,0.789365,31.6710,EUR,0.000000,SAVINGSPLAN
2fd5613c-79f2-46c9-9c15-14563520be7f,2024-05-16 14:37:15.000,LU1781541179,BUY,1.486104,16.8225,EUR,0.000000,SAVINGSPLAN
2fd5613c-79f2-46c9-9c15-14563520be7f,2024-05-16 15:23:22.000,IE00BF4RFH31,BUY,3.718024,6.7240,EUR,0.000000,SAVINGSPLAN
2fd5613c-79f2-46c9-9c15-14563520be7f,2024-06-17 08:03:19.000,DE0002635307,BUY,0.490773,50.9400,EUR,0.000000,SAVINGSPLAN
2fd5613c-79f2-46c9-9c15-14563520be7f,2024-06-17 13:44:18.000,IE00BKM4GZ66,BUY,0.789241,31.6760,EUR,0.000000,SAVINGSPLAN
2fd5613c-79f2-46c9-9c15-14563520be7f,2024-06-17 14:21:18.000,LU1781541179,BUY,1.460706,17.1150,EUR,0.000000,SAVINGSPLAN
2fd5613c-79f2-46c9-9c15-14563520be7f,2024-06-17 15:16:16.000,IE00BF4RFH31,BUY,3.829070,6.5290,EUR,0.000000,SAVINGSPLAN
2fe0af48-d2e8-4d4d-912b-788e03377aaa,2024-04-02 14:19:36.000,IE00B4L5Y983,BUY,0.110436,90.5500,EUR,0.000000,SAVINGSPLAN
2fe0af48-d2e8-4d4d-912b-788e03377aaa,2024-05-02 14:35:18.000,IE00B4L5Y983,BUY,0.112314,89.0360,EUR,0.000000,SAVINGSPLAN
2fe0af48-d2e8-4d4d-912b-788e03377aaa,2024-05-06 18:59:07.000,US67066G1040,BUY,2,847.6159,EUR,1.000000,REGULAR
2fe0af48-d2e8-4d4d-912b-788e03377aaa,2024-06-03 15:07:33.000,IE00B4L5Y983,BUY,0.109146,91.6200,EUR,0.000000,SAVINGSPLAN
309f1aac-4ae1-4b50-a526-594f5bd90bfa,2024-04-02 15:06:28.000,LU1781541179,BUY,9.078309,16.5229,EUR,0.000000,SAVINGSPLAN
309f1aac-4ae1-4b50-a526-594f5bd90bfa,2024-05-02 14:51:43.000,LU1781541179,BUY,9.249096,16.2178,EUR,0.000000,SAVINGSPLAN
309f1aac-4ae1-4b50-a526-594f5bd90bfa,2024-06-03 15:13:21.000,LU1781541179,BUY,9.003061,16.6610,EUR,0.000000,SAVINGSPLAN
30f49c82-6ab4-4b60-bd6d-655e02fcd3fb,2024-05-02 14:10:57.000,LU0274208692,BUY,0.785620,95.4660,EUR,0.000000,SAVINGSPLAN
30f49c82-6ab4-4b60-bd6d-655e02fcd3fb,2024-05-14 09:34:06.000,DE000CL5XKT2,BUY,10,2.2670,EUR,1.000000,REGULAR
30f49c82-6ab4-4b60-bd6d-655e02fcd3fb,2024-05-14 09:59:40.000,LU0274208692,BUY,11.807311,98.9789,EUR,1.000000,REGULAR
30f49c82-6ab4-4b60-bd6d-655e02fcd3fb,2024-05-17 11:52:31.000,DE000CL5XKT2,BUY,51,2.0542,EUR,1.000000,REGULAR
30f49c82-6ab4-4b60-bd6d-655e02fcd3fb,2024-05-20 18:07:39.000,US50202M1027,BUY,5.019348,20.0560,EUR,1.000000,REGULAR
30f49c82-6ab4-4b60-bd6d-655e02fcd3fb,2024-05-21 08:22:29.000,DE000CL5XKT2,SELL,57,1.8854,EUR,1.000000,REGULAR
30f49c82-6ab4-4b60-bd6d-655e02fcd3fb,2024-05-21 18:25:22.000,DE000HS66XU3,BUY,96,0.3766,EUR,1.000000,REGULAR
30f49c82-6ab4-4b60-bd6d-655e02fcd3fb,2024-05-22 06:25:40.000,DE000HS66XU3,SELL,98,0.4067,EUR,1.000000,REGULAR
30f49c82-6ab4-4b60-bd6d-655e02fcd3fb,2024-05-22 13:50:05.000,DE000SW5WWA8,BUY,24,5.6777,EUR,1.000000,REGULAR
30f49c82-6ab4-4b60-bd6d-655e02fcd3fb,2024-05-23 18:42:07.000,DE000SW5WWA8,SELL,25,6.0134,EUR,1.000000,REGULAR
30f49c82-6ab4-4b60-bd6d-655e02fcd3fb,2024-05-27 08:19:23.000,US50202M1027,BUY,15.623438,19.0925,EUR,1.000000,REGULAR
30f49c82-6ab4-4b60-bd6d-655e02fcd3fb,2024-06-03 14:45:08.000,LU0274208692,BUY,0.760973,98.5580,EUR,0.000000,SAVINGSPLAN
30f49c82-6ab4-4b60-bd6d-655e02fcd3fb,2024-06-03 15:36:58.000,IE00BK5BQT80,BUY,4.222972,118.4000,EUR,0.000000,SAVINGSPLAN
30f49c82-6ab4-4b60-bd6d-655e02fcd3fb,2024-06-19 05:54:25.000,US5801351017,BUY,2.176105,233.5055,EUR,1.000000,REGULAR
30f49c82-6ab4-4b60-bd6d-655e02fcd3fb,2024-06-20 17:32:17.000,US5801351017,SELL,0.136934,238.9847,EUR,1.000000,REGULAR
30f49c82-6ab4-4b60-bd6d-655e02fcd3fb,2024-06-20 19:26:19.000,US5801351017,SELL,2,236.5738,EUR,1.000000,REGULAR
30f49c82-6ab4-4b60-bd6d-655e02fcd3fb,2024-06-21 06:11:41.000,US67066G1040,BUY,3,124.7145,EUR,1.000000,REGULAR
30f49c82-6ab4-4b60-bd6d-655e02fcd3fb,2024-06-21 08:12:32.000,US67066G1040,SELL,3,121.3412,EUR,1.000000,REGULAR
30f49c82-6ab4-4b60-bd6d-655e02fcd3fb,2024-06-24 19:11:00.000,US67066G1040,BUY,10,113.1895,EUR,1.000000,REGULAR
30f49c82-6ab4-4b60-bd6d-655e02fcd3fb,2024-06-25 10:57:53.000,US67066G1040,SELL,10,113.4450,EUR,1.000000,REGULAR
310b108e-bb7e-401a-89d4-4a89713c68ae,2024-05-03 04:17:45.000,XF000BTC0017,BUY,0.000072,55656.6702,EUR,1.000000,REGULAR
310b108e-bb7e-401a-89d4-4a89713c68ae,2024-06-11 14:49:48.000,CNE100000296,BUY,0.369663,26.8759,EUR,1.000000,REGULAR
310b108e-bb7e-401a-89d4-4a89713c68ae,2024-06-11 15:02:46.000,NL0000009165,BUY,0.073154,94.5181,EUR,1.000000,REGULAR
310b108e-bb7e-401a-89d4-4a89713c68ae,2024-06-11 15:04:24.000,XF000ETH0019,BUY,0.003037,3292.9507,EUR,1.000000,REGULAR
310b108e-bb7e-401a-89d4-4a89713c68ae,2024-06-29 16:13:37.000,XF000ETH0019,BUY,0.002528,3160.4907,EUR,1.000000,REGULAR
310b108e-bb7e-401a-89d4-4a89713c68ae,2024-06-29 16:19:47.000,XF000BTC0017,BUY,0.000717,57077.6638,EUR,1.000000,REGULAR
31ed74cb-c2d3-4cac-995e-51f935490639,2024-06-19 20:09:21.000,US67066G1040,BUY,7.660305,130.0044,EUR,1.000000,REGULAR
31ed74cb-c2d3-4cac-995e-51f935490639,2024-06-19 20:13:36.000,US5949181045,BUY,2.378094,421.6206,EUR,1.000000,REGULAR
31ed74cb-c2d3-4cac-995e-51f935490639,2024-06-19 20:19:27.000,US0378331005,BUY,5.002746,198.6280,EUR,1.000000,REGULAR
31ed74cb-c2d3-4cac-995e-51f935490639,2024-06-19 20:20:08.000,IE00B4L5Y983,BUY,10.657950,94.6883,EUR,1.000000,REGULAR
31ed74cb-c2d3-4cac-995e-51f935490639,2024-06-19 20:22:08.000,US0231351067,BUY,5.999177,169.7463,EUR,1.000000,REGULAR
334de1ad-e0b1-4f70-9158-183f43c731ba,2024-06-03 15:52:53.000,US1912161007,BUY,0.074238,57.6900,EUR,0.000000,SAVEBACK
334de1ad-e0b1-4f70-9158-183f43c731ba,2024-06-03 16:05:51.000,US1912161007,BUY,1.728011,57.8700,EUR,0.000000,SAVINGSPLAN
34e6d565-ed27-4d8d-b6bf-77d170536933,2024-04-02 16:07:22.000,CA0585861085,BUY,50,2.9220,EUR,1.000000,REGULAR
34e6d565-ed27-4d8d-b6bf-77d170536933,2024-04-09 06:43:57.000,DE0005093108,SELL,7,121.9340,EUR,1.000000,REGULAR
34e6d565-ed27-4d8d-b6bf-77d170536933,2024-04-16 14:09:58.000,IE00B4L5Y983,BUY,0.560783,89.1610,EUR,0.000000,SAVINGSPLAN
34e6d565-ed27-4d8d-b6bf-77d170536933,2024-04-16 14:47:14.000,US7134481081,BUY,0.316015,158.2200,EUR,0.000000,SAVINGSPLAN
34e6d565-ed27-4d8d-b6bf-77d170536933,2024-04-16 14:49:33.000,US7427181091,BUY,0.136369,146.6600,EUR,0.000000,SAVINGSPLAN
34e6d565-ed27-4d8d-b6bf-77d170536933,2024-05-02 14:07:14.000,US7960508882,BUY,0.075187,1330.0000,EUR,0.000000,SAVINGSPLAN
34e6d565-ed27-4d8d-b6bf-77d170536933,2024-05-07 12:25:12.000,DE000NCA0001,SELL,4.682408,12.7348,EUR,1.000000,REGULAR
34e6d565-ed27-4d8d-b6bf-77d170536933,2024-05-16 13:50:53.000,US00287Y1091,BUY,0.333466,149.9400,EUR,0.000000,SAVINGSPLAN
34e6d565-ed27-4d8d-b6bf-77d170536933,2024-05-16 14:31:51.000,IE00B4L5Y983,BUY,1.083423,92.3000,EUR,0.000000,SAVINGSPLAN
34e6d565-ed27-4d8d-b6bf-77d170536933,2024-05-16 14:49:45.000,US58733R1023,BUY,0.062227,1607.0000,EUR,0.000000,SAVINGSPLAN
34e6d565-ed27-4d8d-b6bf-77d170536933,2024-05-24 17:53:18.000,US0126531013,BUY,8.772797,116.5421,EUR,1.000000,REGULAR
34e6d565-ed27-4d8d-b6bf-77d170536933,2024-05-28 07:05:11.000,DE000A0SMU87,SELL,1,24.5087,EUR,1.000000,REGULAR
34e6d565-ed27-4d8d-b6bf-77d170536933,2024-06-03 14:33:20.000,US7960508882,BUY,0.078740,1270.0000,EUR,0.000000,SAVINGSPLAN
34e6d565-ed27-4d8d-b6bf-77d170536933,2024-06-17 13:47:35.000,US00287Y1091,BUY,0.316535,157.9600,EUR,0.000000,SAVINGSPLAN
34e6d565-ed27-4d8d-b6bf-77d170536933,2024-06-17 14:14:51.000,IE00B4L5Y983,BUY,1.064441,93.9460,EUR,0.000000,SAVINGSPLAN
34e6d565-ed27-4d8d-b6bf-77d170536933,2024-06-17 14:37:53.000,US58733R1023,BUY,0.067594,1479.4000,EUR,0.000000,SAVINGSPLAN
35c2325f-b947-4455-a2b9-73acfceec860,2024-04-25 11:19:42.000,IE00BJ0KDQ92,SELL,0.550982,96.1246,EUR,1.000000,REGULAR
35c2325f-b947-4455-a2b9-73acfceec860,2024-04-25 11:28:40.000,DE000A0D6554,SELL,10,12.6248,EUR,1.000000,REGULAR
35c2325f-b947-4455-a2b9-73acfceec860,2024-05-06 14:41:54.000,IE00B4L5Y983,SELL,1.113192,90.2948,EUR,1.000000,REGULAR
35c2325f-b947-4455-a2b9-73acfceec860,2024-05-06 14:48:32.000,IE00BF4RFH31,SELL,12.100627,6.6221,EUR,1.000000,REGULAR
35c2325f-b947-4455-a2b9-73acfceec860,2024-05-27 09:32:42.000,SE0014960373,SELL,10,12.6438,EUR,1.000000,REGULAR
