userId,bookingDate,side,amount,currency,type,mcc
39d8aafc-a791-4aa1-b6fa-765402bfba0f,2024-05-21,DEBIT,1222.83,EUR,TRADING,
39d8aafc-a791-4aa1-b6fa-765402bfba0f,2024-05-21,DEBIT,915.32,EUR,TRADING,
39d8aafc-a791-4aa1-b6fa-765402bfba0f,2024-05-21,CREDIT,5797.44,EUR,TRADING,
39d8aafc-a791-4aa1-b6fa-765402bfba0f,2024-05-21,DEBIT,1951.15,EUR,TRADING,
39d8aafc-a791-4aa1-b6fa-765402bfba0f,2024-05-21,DEBIT,2079.81,EUR,TRADING,
39d8aafc-a791-4aa1-b6fa-765402bfba0f,2024-05-21,DEBIT,1868.11,EUR,TRADING,
39d8aafc-a791-4aa1-b6fa-765402bfba0f,2024-05-21,DEBIT,13.99,EUR,CARD,5411
39d8aafc-a791-4aa1-b6fa-765402bfba0f,2024-05-22,CREDIT,2346.46,EUR,TRADING,
39d8aafc-a791-4aa1-b6fa-765402bfba0f,2024-05-22,DEBIT,918.42,EUR,TRADING,
39d8aafc-a791-4aa1-b6fa-765402bfba0f,2024-05-22,DEBIT,911.09,EUR,TRADING,
39d8aafc-a791-4aa1-b6fa-765402bfba0f,2024-05-22,CREDIT,1810.41,EUR,TRADING,
39d8aafc-a791-4aa1-b6fa-765402bfba0f,2024-05-23,DEBIT,659.49,EUR,TRADING,
39d8aafc-a791-4aa1-b6fa-765402bfba0f,2024-05-23,DEBIT,927.84,EUR,TRADING,
39d8aafc-a791-4aa1-b6fa-765402bfba0f,2024-05-24,DEBIT,879.12,EUR,TRADING,
39d8aafc-a791-4aa1-b6fa-765402bfba0f,2024-05-30,DEBIT,426.89,EUR,TRADING,
39d8aafc-a791-4aa1-b6fa-765402bfba0f,2024-05-31,CREDIT,3593.18,EUR,TRADING,
39d8aafc-a791-4aa1-b6fa-765402bfba0f,2024-05-31,CREDIT,2523.55,EUR,TRADING,
39d8aafc-a791-4aa1-b6fa-765402bfba0f,2024-06-01,CREDIT,3.65,EUR,INTEREST,
39d8aafc-a791-4aa1-b6fa-765402bfba0f,2024-06-03,DEBIT,1007.60,EUR,PAYOUT,
39d8aafc-a791-4aa1-b6fa-765402bfba0f,2024-06-03,DEBIT,50.00,EUR,TRADING,
39d8aafc-a791-4aa1-b6fa-765402bfba0f,2024-06-03,DEBIT,100.00,EUR,TRADING,
39d8aafc-a791-4aa1-b6fa-765402bfba0f,2024-06-03,DEBIT,100.00,EUR,TRADING,
39d8aafc-a791-4aa1-b6fa-765402bfba0f,2024-06-03,DEBIT,4301.93,EUR,TRADING,
39d8aafc-a791-4aa1-b6fa-765402bfba0f,2024-06-05,DEBIT,642.65,EUR,TRADING,
39d8aafc-a791-4aa1-b6fa-765402bfba0f,2024-06-08,CREDIT,56.34,EUR,EARNINGS,
39d8aafc-a791-4aa1-b6fa-765402bfba0f,2024-06-10,CREDIT,294.72,EUR,PAYIN,
39d8aafc-a791-4aa1-b6fa-765402bfba0f,2024-06-10,CREDIT,100.13,EUR,PAYIN,
39d8aafc-a791-4aa1-b6fa-765402bfba0f,2024-06-11,DEBIT,526.36,EUR,TRADING,
39d8aafc-a791-4aa1-b6fa-765402bfba0f,2024-06-13,CREDIT,12.29,EUR,EARNINGS,
39d8aafc-a791-4aa1-b6fa-765402bfba0f,2024-06-13,CREDIT,311.52,EUR,EARNINGS,
39d8aafc-a791-4aa1-b6fa-765402bfba0f,2024-06-14,CREDIT,26.64,EUR,EARNINGS,
39d8aafc-a791-4aa1-b6fa-765402bfba0f,2024-06-16,CREDIT,151.56,EUR,PAYIN,
39d8aafc-a791-4aa1-b6fa-765402bfba0f,2024-06-17,DEBIT,50.00,EUR,TRADING,
39d8aafc-a791-4aa1-b6fa-765402bfba0f,2024-06-17,DEBIT,100.00,EUR,TRADING,
39d8aafc-a791-4aa1-b6fa-765402bfba0f,2024-06-17,DEBIT,100.00,EUR,TRADING,
39d8aafc-a791-4aa1-b6fa-765402bfba0f,2024-06-18,DEBIT,297.42,EUR,PAYOUT,
39d8aafc-a791-4aa1-b6fa-765402bfba0f,2024-06-28,CREDIT,48.15,EUR,EARNINGS,
39d8aafc-a791-4aa1-b6fa-765402bfba0f,2024-06-29,DEBIT,8.65,EUR,CARD,5993
39d8aafc-a791-4aa1-b6fa-765402bfba0f,2024-06-29,DEBIT,60.07,EUR,CARD,5712
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-04-01,CREDIT,14.53,EUR,INTEREST,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-04-02,DEBIT,25.00,EUR,TRADING,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-04-02,DEBIT,50.00,EUR,TRADING,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-04-02,DEBIT,10.00,EUR,TRADING,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-04-02,DEBIT,75.00,EUR,TRADING,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-04-02,DEBIT,30.00,EUR,TRADING,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-04-02,DEBIT,10.00,EUR,TRADING,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-04-02,DEBIT,50.00,EUR,TRADING,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-04-15,DEBIT,995.60,EUR,PAYOUT,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-04-16,DEBIT,10.00,EUR,TRADING,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-04-16,DEBIT,35.00,EUR,TRADING,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-04-16,DEBIT,10.00,EUR,TRADING,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-04-16,DEBIT,55.00,EUR,TRADING,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-04-16,DEBIT,10.00,EUR,TRADING,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-04-16,DEBIT,100.00,EUR,TRADING,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-04-16,DEBIT,30.00,EUR,TRADING,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-04-25,CREDIT,0.72,EUR,EARNINGS,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-04-30,CREDIT,492.05,EUR,PAYIN,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-04-30,CREDIT,17.00,EUR,EARNINGS,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-05-01,CREDIT,11.40,EUR,INTEREST,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-05-02,DEBIT,10.00,EUR,TRADING,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-05-02,DEBIT,35.00,EUR,TRADING,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-05-02,DEBIT,10.00,EUR,TRADING,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-05-02,DEBIT,55.00,EUR,TRADING,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-05-02,DEBIT,10.00,EUR,TRADING,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-05-02,DEBIT,100.00,EUR,TRADING,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-05-02,DEBIT,30.00,EUR,TRADING,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-05-11,CREDIT,303.23,EUR,EARNINGS,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-05-14,DEBIT,696.43,EUR,PAYOUT,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-05-14,CREDIT,102.27,EUR,TRADING,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-05-16,DEBIT,10.00,EUR,TRADING,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-05-16,DEBIT,30.00,EUR,TRADING,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-05-16,DEBIT,10.00,EUR,TRADING,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-05-16,DEBIT,40.00,EUR,TRADING,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-05-16,DEBIT,10.00,EUR,TRADING,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-05-16,DEBIT,80.00,EUR,TRADING,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-05-16,DEBIT,20.00,EUR,TRADING,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-05-23,DEBIT,3.18,EUR,CARD,5912
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-05-24,DEBIT,2.34,EUR,CARD,5912
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-05-24,DEBIT,7.04,EUR,CARD,5411
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-05-25,DEBIT,12.63,EUR,CARD,5411
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-05-25,DEBIT,2.68,EUR,CARD,5541
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-05-26,DEBIT,4.64,EUR,CARD,5812
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-05-26,DEBIT,2.50,EUR,CARD,5499
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-05-30,DEBIT,6.81,EUR,CARD,5411
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-01,CREDIT,6.77,EUR,INTEREST,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-01,DEBIT,2.71,EUR,CARD,5411
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-02,DEBIT,3.02,EUR,CARD,5411
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-03,CREDIT,502.55,EUR,PAYIN,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-03,DEBIT,10.00,EUR,TRADING,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-03,DEBIT,30.00,EUR,TRADING,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-03,DEBIT,10.00,EUR,TRADING,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-03,DEBIT,40.00,EUR,TRADING,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-03,DEBIT,10.00,EUR,TRADING,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-03,DEBIT,80.00,EUR,TRADING,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-03,DEBIT,20.00,EUR,TRADING,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-03,DEBIT,4.51,EUR,CARD,5411
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-03,DEBIT,3.01,EUR,CARD,7011
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-04,DEBIT,5.44,EUR,CARD,5814
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-04,DEBIT,15.13,EUR,CARD,5651
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-04,DEBIT,54.47,EUR,CARD,5651
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-04,DEBIT,5.92,EUR,CARD,4111
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-05,DEBIT,8.69,EUR,CARD,4111
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-06,DEBIT,3.03,EUR,CARD,5411
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-08,DEBIT,10.86,EUR,CARD,5812
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-08,DEBIT,3.62,EUR,CARD,5462
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-08,DEBIT,2.98,EUR,CARD,5499
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-09,DEBIT,2.95,EUR,CARD,5499
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-09,DEBIT,5.20,EUR,CARD,5541
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-09,DEBIT,4.04,EUR,CARD,5812
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-10,DEBIT,3.51,EUR,CARD,5499
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-10,DEBIT,1.26,EUR,CARD,5411
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-10,DEBIT,15.15,EUR,CARD,5661
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-11,DEBIT,1.99,EUR,CARD,5499
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-11,DEBIT,4.55,EUR,CARD,5411
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-12,DEBIT,26.48,EUR,CARD,5651
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-12,DEBIT,2.48,EUR,CARD,5499
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-12,DEBIT,2.52,EUR,CARD,5499
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-13,DEBIT,2.48,EUR,CARD,5499
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-14,DEBIT,2.47,EUR,CARD,5499
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-14,DEBIT,2.46,EUR,CARD,5499
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-14,DEBIT,3.47,EUR,CARD,5411
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-15,DEBIT,2.98,EUR,CARD,5499
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-16,DEBIT,4.00,EUR,CARD,5812
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-16,DEBIT,3.02,EUR,CARD,5499
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-17,DEBIT,10.00,EUR,TRADING,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-17,DEBIT,30.00,EUR,TRADING,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-17,DEBIT,10.00,EUR,TRADING,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-17,DEBIT,40.00,EUR,TRADING,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-17,DEBIT,10.00,EUR,TRADING,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-17,DEBIT,80.00,EUR,TRADING,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-17,DEBIT,20.00,EUR,TRADING,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-17,DEBIT,2.03,EUR,CARD,5499
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-17,DEBIT,5.89,EUR,CARD,5411
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-17,DEBIT,1.95,EUR,CARD,5411
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-18,DEBIT,18.34,EUR,CARD,5411
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-19,CREDIT,13.18,EUR,EARNINGS,
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-19,DEBIT,4.40,EUR,CARD,5411
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-20,DEBIT,9.15,EUR,CARD,5411
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-20,DEBIT,2.47,EUR,CARD,5499
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-21,DEBIT,2.46,EUR,CARD,5499
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-21,DEBIT,8.43,EUR,CARD,5411
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-22,DEBIT,8.62,EUR,CARD,5411
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-22,DEBIT,2.60,EUR,CARD,5422
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-22,DEBIT,6.44,EUR,CARD,5462
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-23,DEBIT,2.51,EUR,CARD,5499
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-24,DEBIT,8.47,EUR,CARD,5411
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-25,DEBIT,2.62,EUR,CARD,5541
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-26,DEBIT,3.92,EUR,CARD,5411
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-26,DEBIT,2.02,EUR,CARD,5499
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-26,DEBIT,2.53,EUR,CARD,5499
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-27,DEBIT,2.07,EUR,CARD,5411
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-27,DEBIT,8.04,EUR,CARD,5411
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-28,DEBIT,2.69,EUR,CARD,5541
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-29,DEBIT,3.23,EUR,CARD,5411
3a02ea60-c869-4982-88a9-1a79d5909a90,2024-06-30,DEBIT,2.97,EUR,CARD,5499
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-04-01,CREDIT,1.24,EUR,INTEREST,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-04-03,CREDIT,254.30,EUR,PAYIN,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-04-08,DEBIT,4.94,EUR,CARD_ORDER,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-04-08,DEBIT,2.29,EUR,CARD,4215
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-04-08,DEBIT,12.62,EUR,CARD,5912
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-04-09,CREDIT,996.70,EUR,PAYIN,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-04-12,DEBIT,491.14,EUR,TRADING,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-04-12,DEBIT,514.05,EUR,TRADING,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-04-19,DEBIT,519.16,EUR,TRADING,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-04-22,CREDIT,5045.50,EUR,PAYIN,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-04-23,CREDIT,4965.00,EUR,PAYIN,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-04-23,CREDIT,999.70,EUR,PAYIN,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-04-23,CREDIT,3298.46,EUR,PAYIN,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-04-23,DEBIT,2439.85,EUR,TRADING,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-04-23,DEBIT,510.68,EUR,TRADING,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-04-29,CREDIT,1881.35,EUR,PAYIN,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-04-30,DEBIT,253.28,EUR,TRADING,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-05-01,CREDIT,9.73,EUR,INTEREST,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-05-02,DEBIT,100.00,EUR,TRADING,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-05-02,DEBIT,250.00,EUR,TRADING,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-05-02,DEBIT,100.00,EUR,TRADING,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-05-02,CREDIT,236.60,EUR,TRADING,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-05-03,CREDIT,247.30,EUR,PAYIN,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-05-06,DEBIT,1018.77,EUR,TRADING,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-05-13,CREDIT,929.03,EUR,TRADING,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-05-17,DEBIT,978.68,EUR,TRADING,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-05-28,DEBIT,495.05,EUR,TRADING,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-06-01,CREDIT,31.57,EUR,INTEREST,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-06-03,DEBIT,100.00,EUR,TRADING,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-06-03,DEBIT,250.00,EUR,TRADING,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-06-03,DEBIT,100.00,EUR,TRADING,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-06-04,CREDIT,245.30,EUR,PAYIN,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-06-04,CREDIT,16286.40,EUR,PAYIN,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-06-04,DEBIT,2546.69,EUR,TRADING,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-06-04,DEBIT,2037.51,EUR,TRADING,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-06-06,DEBIT,997.65,EUR,TRADING,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-06-14,DEBIT,987.92,EUR,TRADING,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-06-14,DEBIT,969.67,EUR,TRADING,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-06-14,CREDIT,419.37,EUR,TRADING,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-06-20,CREDIT,196.44,EUR,TRADING,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-06-20,CREDIT,438.39,EUR,TRADING,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-06-20,DEBIT,518.72,EUR,TRADING,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-06-20,CREDIT,5410.46,EUR,TRADING,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-06-20,DEBIT,2556.03,EUR,TRADING,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-06-21,DEBIT,1255.27,EUR,TRADING,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-06-21,DEBIT,1075.25,EUR,TRADING,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-06-24,CREDIT,2529.82,EUR,PAYIN,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-06-26,CREDIT,1.61,EUR,EARNINGS,
3a92d0c5-25cc-42c0-9a7b-987193b2e4df,2024-06-28,CREDIT,0.23,EUR,EARNINGS,
3ac2b7f0-c5a8-46de-b576-6997f96d6d0d,2024-04-01,CREDIT,124.86,EUR,INTEREST,
3ac2b7f0-c5a8-46de-b576-6997f96d6d0d,2024-05-01,CREDIT,122.61,EUR,INTEREST,
3ac2b7f0-c5a8-46de-b576-6997f96d6d0d,2024-05-08,DEBIT,4862.14,EUR,TRADING,
3ac2b7f0-c5a8-46de-b576-6997f96d6d0d,2024-05-11,CREDIT,24.97,EUR,EARNINGS,
3ac2b7f0-c5a8-46de-b576-6997f96d6d0d,2024-05-11,CREDIT,29.99,EUR,EARNINGS,
3ac2b7f0-c5a8-46de-b576-6997f96d6d0d,2024-05-21,CREDIT,3.25,EUR,EARNINGS,
3ac2b7f0-c5a8-46de-b576-6997f96d6d0d,2024-06-01,CREDIT,119.06,EUR,INTEREST,
3ac2b7f0-c5a8-46de-b576-6997f96d6d0d,2024-06-01,DEBIT,8.88,EUR,CARD,5999
3ac2b7f0-c5a8-46de-b576-6997f96d6d0d,2024-06-01,DEBIT,22.73,EUR,CARD,5200
3ac2b7f0-c5a8-46de-b576-6997f96d6d0d,2024-06-01,DEBIT,23.40,EUR,CARD,8041
3ac2b7f0-c5a8-46de-b576-6997f96d6d0d,2024-06-01,DEBIT,16.67,EUR,CARD,5814
3ac2b7f0-c5a8-46de-b576-6997f96d6d0d,2024-06-02,DEBIT,21.23,EUR,CARD,5994
3ac2b7f0-c5a8-46de-b576-6997f96d6d0d,2024-06-03,DEBIT,50.00,EUR,TRADING,
3ac2b7f0-c5a8-46de-b576-6997f96d6d0d,2024-06-04,DEBIT,4.81,EUR,CARD,5541
3ac2b7f0-c5a8-46de-b576-6997f96d6d0d,2024-06-06,DEBIT,8.38,EUR,CARD,5813
3ac2b7f0-c5a8-46de-b576-6997f96d6d0d,2024-06-06,DEBIT,8.48,EUR,CARD,5813
3ac2b7f0-c5a8-46de-b576-6997f96d6d0d,2024-06-07,CREDIT,0.93,EUR,EARNINGS,
3ac2b7f0-c5a8-46de-b576-6997f96d6d0d,2024-06-14,CREDIT,55731.50,EUR,PAYIN,
3ac2b7f0-c5a8-46de-b576-6997f96d6d0d,2024-06-14,CREDIT,4912.50,EUR,PAYIN,
3ac2b7f0-c5a8-46de-b576-6997f96d6d0d,2024-06-14,DEBIT,45.63,EUR,CARD,5511
3ac2b7f0-c5a8-46de-b576-6997f96d6d0d,2024-06-14,DEBIT,93.41,EUR,CARD,5541
3ac2b7f0-c5a8-46de-b576-6997f96d6d0d,2024-06-14,DEBIT,31.17,EUR,CARD,5921
3ac2b7f0-c5a8-46de-b576-6997f96d6d0d,2024-06-18,DEBIT,22.69,EUR,CARD,5411
3ac2b7f0-c5a8-46de-b576-6997f96d6d0d,2024-06-22,DEBIT,1.98,EUR,CARD,5999
3ac2b7f0-c5a8-46de-b576-6997f96d6d0d,2024-06-23,DEBIT,18.34,EUR,CARD,8699
3ac2b7f0-c5a8-46de-b576-6997f96d6d0d,2024-06-26,DEBIT,22.53,EUR,CARD,5411
3ac2b7f0-c5a8-46de-b576-6997f96d6d0d,2024-06-27,CREDIT,2.38,EUR,EARNINGS,
3ac2b7f0-c5a8-46de-b576-6997f96d6d0d,2024-06-27,DEBIT,2940.05,EUR,CARD,5511
3ac2b7f0-c5a8-46de-b576-6997f96d6d0d,2024-06-27,DEBIT,1.49,EUR,CARD,5541
3ac2b7f0-c5a8-46de-b576-6997f96d6d0d,2024-06-29,DEBIT,30.37,EUR,CARD,5411
3ac2b7f0-c5a8-46de-b576-6997f96d6d0d,2024-06-29,DEBIT,36.20,EUR,CARD,5411
3ae52bb2-257d-4c7f-8333-0c77961b1c04,2024-04-01,CREDIT,2.92,EUR,INTEREST,
3ae52bb2-257d-4c7f-8333-0c77961b1c04,2024-04-08,DEBIT,50.63,EUR,CARD_ORDER,
3ae52bb2-257d-4c7f-8333-0c77961b1c04,2024-04-27,DEBIT,7.76,EUR,CARD,5411
3ae52bb2-257d-4c7f-8333-0c77961b1c04,2024-05-01,CREDIT,1.16,EUR,INTEREST,
3ae52bb2-257d-4c7f-8333-0c77961b1c04,2024-05-02,DEBIT,17.69,EUR,CARD,5812
3ae52bb2-257d-4c7f-8333-0c77961b1c04,2024-05-07,DEBIT,96.10,EUR,TRADING,
3ae52bb2-257d-4c7f-8333-0c77961b1c04,2024-05-28,DEBIT,49.17,EUR,CARD,8398
3ae52bb2-257d-4c7f-8333-0c77961b1c04,2024-06-01,CREDIT,0.91,EUR,INTEREST,
3ae52bb2-257d-4c7f-8333-0c77961b1c04,2024-06-03,DEBIT,68.05,EUR,TRADING,
3cbc879f-0bfc-49fd-9a1a-8711676e4ff4,2024-04-01,CREDIT,0.73,EUR,INTEREST,
3cbc879f-0bfc-49fd-9a1a-8711676e4ff4,2024-04-12,CREDIT,1004.10,EUR,PAYIN,
3cbc879f-0bfc-49fd-9a1a-8711676e4ff4,2024-05-01,CREDIT,4.01,EUR,INTEREST,
3cbc879f-0bfc-49fd-9a1a-8711676e4ff4,2024-05-08,CREDIT,2237.18,EUR,PAYIN,
3cbc879f-0bfc-49fd-9a1a-8711676e4ff4,2024-06-01,CREDIT,9.09,EUR,INTEREST,
3cbc879f-0bfc-49fd-9a1a-8711676e4ff4,2024-06-10,CREDIT,1095.71,EUR,PAYIN,
3d2b940d-b2b8-4653-9a40-1e341cbec24d,2024-05-14,DEBIT,0.92,EUR,CARD,5814
3d2b940d-b2b8-4653-9a40-1e341cbec24d,2024-05-14,DEBIT,0.89,EUR,CARD,5814
